Kingdom	Phylum	Class	Order	Family	Genus
sq2971	Bacteria	Proteobacteria	Gammaproteobacteria	Coxiellales	Coxiellaceae	Coxiella
sq2972	Bacteria	Proteobacteria	Gammaproteobacteria	Ga0077536	NA	NA
sq2973	Archaea	Thaumarchaeota	Nitrososphaeria	Nitrosopumilales	Nitrosopumilaceae	Candidatus_Nitrosopumilus
sq2974	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Litoricolaceae	Litoricola
sq2975	Bacteria	Actinobacteria	Thermoleophilia	Solirubrobacterales	67-14	NA
sq2976	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Magnetospiraceae	NA
sq2977	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	NS7_marine_group	NA
sq2978	Bacteria	Chloroflexi	Dehalococcoidia	SAR202_clade	NA	NA
sq2979	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA
sq2980	Archaea	Thaumarchaeota	Nitrososphaeria	Nitrosopumilales	Nitrosopumilaceae	Candidatus_Nitrosopumilus
sq2981	Bacteria	Proteobacteria	Gammaproteobacteria	Francisellales	Francisellaceae	NA
sq2982	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	Clade_II	NA
sq2983	Archaea	Thaumarchaeota	Nitrososphaeria	Nitrosopumilales	Nitrosopumilaceae	Candidatus_Nitrosopelagicus
sq2984	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	NA
sq2985	Bacteria	Planctomycetes	Planctomycetacia	Pirellulales	Pirellulaceae	NA
sq2986	Bacteria	Proteobacteria	Gammaproteobacteria	Ga0077536	NA	NA
sq2987	Bacteria	Marinimicrobia_(SAR406_clade)	NA	NA	NA	NA
sq2988	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	AEGEAN-169_marine_group	NA
sq2989	Bacteria	Marinimicrobia_(SAR406_clade)	NA	NA	NA	NA
sq2990	Bacteria	Margulisbacteria	NA	NA	NA	NA
sq2991	Archaea	Thaumarchaeota	Nitrososphaeria	Nitrosopumilales	Nitrosopumilaceae	Candidatus_Nitrosopumilus
sq2992	Bacteria	Proteobacteria	Gammaproteobacteria	Thiotrichales	Thiotrichaceae	NA
sq2993	Bacteria	Proteobacteria	Deltaproteobacteria	Oligoflexales	Oligoflexaceae	NA
sq2994	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	NS9_marine_group	NA
sq2995	Bacteria	Marinimicrobia_(SAR406_clade)	NA	NA	NA	NA
sq2996	Bacteria	Proteobacteria	Deltaproteobacteria	NA	NA	NA
sq2997	Bacteria	Marinimicrobia_(SAR406_clade)	NA	NA	NA	NA
sq2998	Bacteria	Planctomycetes	OM190	NA	NA	NA
sq2999	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	Clade_II	NA
sq3000	Archaea	Thaumarchaeota	Nitrososphaeria	Nitrosopumilales	Nitrosopumilaceae	Candidatus_Nitrosopumilus
sq3001	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Magnetospiraceae	NA
sq3002	Bacteria	Chloroflexi	Dehalococcoidia	SAR202_clade	NA	NA
sq3003	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Magnetospiraceae	NA
sq3004	Bacteria	Proteobacteria	Gammaproteobacteria	SAR86_clade	NA	NA
sq3005	Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales	Gimesiaceae	NA
sq3006	Bacteria	Proteobacteria	Gammaproteobacteria	Ga0077536	NA	NA
sq3007	Bacteria	Proteobacteria	Gammaproteobacteria	Francisellales	Francisellaceae	NA
sq3008	Bacteria	Chloroflexi	Dehalococcoidia	SAR202_clade	NA	NA
sq3009	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	bacteriap25	NA
sq3010	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	Clade_II	NA
sq3011	Bacteria	Marinimicrobia_(SAR406_clade)	NA	NA	NA	NA
sq3012	Bacteria	Proteobacteria	Gammaproteobacteria	Coxiellales	Coxiellaceae	Coxiella
sq3013	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA
sq3014	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	NS9_marine_group	NA
sq3015	Bacteria	Gemmatimonadetes	BD2-11_terrestrial_group	NA	NA	NA
sq3016	Archaea	Thaumarchaeota	Nitrososphaeria	Nitrosopumilales	Nitrosopumilaceae	Candidatus_Nitrosopumilus
sq3017	Bacteria	Proteobacteria	Alphaproteobacteria	Sneathiellales	Sneathiellaceae	AT-s3-44
sq3018	Archaea	Thaumarchaeota	Nitrososphaeria	Nitrosopumilales	Nitrosopumilaceae	Candidatus_Nitrosopumilus
sq3019	Bacteria	Verrucomicrobia	Verrucomicrobiae	Opitutales	Puniceicoccaceae	NA
sq3020	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Magnetospiraceae	NA
sq3021	Bacteria	Proteobacteria	Gammaproteobacteria	Francisellales	Francisellaceae	NA
sq3022	Bacteria	Marinimicrobia_(SAR406_clade)	NA	NA	NA	NA
sq3023	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Rickettsiaceae	NA
sq3024	Archaea	Thaumarchaeota	Nitrososphaeria	Nitrosopumilales	Nitrosopumilaceae	Candidatus_Nitrosopumilus
sq3025	Archaea	Thaumarchaeota	Nitrososphaeria	Nitrosopumilales	Nitrosopumilaceae	Candidatus_Nitrosopumilus
sq3026	Bacteria	Proteobacteria	Deltaproteobacteria	PB19	NA	NA
sq3027	Bacteria	Proteobacteria	Gammaproteobacteria	Piscirickettsiales	Piscirickettsiaceae	Candidatus_Endoecteinascidia
sq3028	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Eel-36e1D6	NA
sq3029	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	NS7_marine_group	NA
sq3030	Bacteria	Proteobacteria	Deltaproteobacteria	PB19	NA	NA
sq3031	Bacteria	Proteobacteria	Deltaproteobacteria	Bradymonadales	NA	NA
sq3032	Bacteria	Marinimicrobia_(SAR406_clade)	NA	NA	NA	NA
sq3033	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	NA	NA
sq3034	Bacteria	Marinimicrobia_(SAR406_clade)	NA	NA	NA	NA
sq3035	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Alcanivoracaceae	Alcanivorax
sq3036	Bacteria	Acidobacteria	Acidobacteriia	Solibacterales	Solibacteraceae_(Subgroup_3)	PAUC26f
sq3037	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Litoricolaceae	Litoricola
sq3038	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	Paraglaciecola
sq3039	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Kordia
sq3040	Bacteria	Marinimicrobia_(SAR406_clade)	NA	NA	NA	NA
sq3041	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Halomonadaceae	Oceanospirillum
sq3042	Archaea	Thaumarchaeota	Nitrososphaeria	Nitrosopumilales	Nitrosopumilaceae	Candidatus_Nitrosopelagicus
sq3043	Bacteria	Planctomycetes	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	FS140-16B-02_marine_group
sq3044	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bdellovibrionaceae	OM27_clade
sq3045	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	AEGEAN-169_marine_group	NA
sq3046	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bdellovibrionaceae	OM27_clade
sq3047	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA
sq3048	Bacteria	Actinobacteria	Acidimicrobiia	Actinomarinales	Actinomarinaceae	Candidatus_Actinomarina
sq3049	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Magnetospiraceae	NA
sq3050	Bacteria	Marinimicrobia_(SAR406_clade)	NA	NA	NA	NA
sq3051	Bacteria	Bacteroidetes	Bacteroidia	Chitinophagales	NA	NA
sq3052	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	Clade_II	NA
sq3053	Bacteria	Marinimicrobia_(SAR406_clade)	NA	NA	NA	NA
sq3054	Bacteria	Chloroflexi	JG30-KF-CM66	NA	NA	NA
sq3055	Bacteria	Proteobacteria	Gammaproteobacteria	HOC36	NA	NA
sq3056	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	Clade_II	NA
sq3057	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bacteriovoracaceae	NA
sq3058	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	Clade_I	NA
sq3059	Archaea	Thaumarchaeota	Nitrososphaeria	Nitrosopumilales	Nitrosopumilaceae	Candidatus_Nitrosopumilus
sq3060	Bacteria	Planctomycetes	Planctomycetacia	Pirellulales	Pirellulaceae	NA
sq3061	Bacteria	Marinimicrobia_(SAR406_clade)	NA	NA	NA	NA
sq3062	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	NS9_marine_group	NA
sq3063	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Weeksellaceae	NA
sq3064	Bacteria	Proteobacteria	Gammaproteobacteria	Coxiellales	Coxiellaceae	Coxiella
sq3065	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Magnetospiraceae	NA
sq3066	Bacteria	Proteobacteria	Deltaproteobacteria	Oligoflexales	Oligoflexaceae	NA
sq3067	Archaea	Thaumarchaeota	Nitrososphaeria	Nitrosopumilales	Nitrosopumilaceae	Candidatus_Nitrosopumilus
sq3068	Bacteria	Acidobacteria	Subgroup_6	NA	NA	NA
sq3069	Bacteria	Proteobacteria	Gammaproteobacteria	Francisellales	Francisellaceae	NA
sq3070	Bacteria	Marinimicrobia_(SAR406_clade)	NA	NA	NA	NA
sq3071	Bacteria	Lentisphaerae	Oligosphaeria	P.palmC41	NA	NA
sq3072	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bdellovibrionaceae	OM27_clade
sq3073	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Methylobacterium
sq3074	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Saccharimonadaceae	NA
sq3075	Archaea	Thaumarchaeota	Nitrososphaeria	Nitrosopumilales	Nitrosopumilaceae	NA
sq3076	Bacteria	Bacteroidetes	Bacteroidia	Cytophagales	Cyclobacteriaceae	NA
sq3077	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	Clade_II	NA
sq3078	Bacteria	Chloroflexi	Dehalococcoidia	SAR202_clade	NA	NA
sq3079	Bacteria	Chloroflexi	Dehalococcoidia	SAR202_clade	NA	NA
sq3080	Bacteria	Margulisbacteria	NA	NA	NA	NA
sq3081	Bacteria	Acidobacteria	Subgroup_6	NA	NA	NA
sq3082	Archaea	Thaumarchaeota	Nitrososphaeria	Nitrosopumilales	Nitrosopumilaceae	Candidatus_Nitrosopumilus
sq3083	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Magnetospiraceae	NA
sq3084	Bacteria	Chloroflexi	Dehalococcoidia	SAR202_clade	NA	NA
sq3085	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	NS9_marine_group	NA
sq3086	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Legionellaceae	NA
sq3087	Bacteria	Proteobacteria	Deltaproteobacteria	PB19	NA	NA
sq3088	Bacteria	Marinimicrobia_(SAR406_clade)	NA	NA	NA	NA
sq3089	Bacteria	Marinimicrobia_(SAR406_clade)	NA	NA	NA	NA
sq3090	Bacteria	Proteobacteria	Alphaproteobacteria	Puniceispirillales	SAR116_clade	Candidatus_Puniceispirillum
sq3091	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Pacificibacter
sq3092	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	AEGEAN-169_marine_group	NA
sq3093	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	AEGEAN-169_marine_group	NA
sq3094	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	Clade_I	Clade_Ia
sq3095	Bacteria	Verrucomicrobia	Verrucomicrobiae	Opitutales	Puniceicoccaceae	MB11C04_marine_group
sq3096	Bacteria	Proteobacteria	Deltaproteobacteria	NB1-j	NA	NA
sq3097	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Crocinitomicaceae	Crocinitomix
sq3098	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Magnetospiraceae	NA
sq3099	Bacteria	Proteobacteria	Alphaproteobacteria	Sneathiellales	Sneathiellaceae	AT-s3-44
sq3100	Archaea	Thaumarchaeota	Nitrososphaeria	Nitrosopumilales	Nitrosopumilaceae	NA
sq3101	Bacteria	Bacteroidetes	Bacteroidia	Chitinophagales	Chitinophagaceae	Sediminibacterium
sq3102	Bacteria	Proteobacteria	Gammaproteobacteria	OM182_clade	NA	NA
sq3103	Archaea	Thaumarchaeota	Nitrososphaeria	Nitrosopumilales	Nitrosopumilaceae	Candidatus_Nitrosopumilus
sq3104	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	Clade_II	NA
sq3105	Bacteria	Proteobacteria	Gammaproteobacteria	MBAE14	NA	NA
sq3106	Bacteria	Proteobacteria	Deltaproteobacteria	SAR324_clade(Marine_group_B)	NA	NA
sq3107	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA
sq3108	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	Clade_II	NA
sq3109	Bacteria	Bacteroidetes	Bacteroidia	Chitinophagales	Saprospiraceae	Lewinella
sq3110	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Crocinitomicaceae	Crocinitomix
sq3111	Bacteria	Planctomycetes	Planctomycetacia	Pirellulales	Pirellulaceae	Bythopirellula
sq3112	Bacteria	Proteobacteria	Gammaproteobacteria	Francisellales	Francisellaceae	NA
sq3113	Archaea	Euryarchaeota	Thermoplasmata	Marine_Group_II	NA	NA
sq3114	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	Clade_I	Clade_Ib
sq3115	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Midichloriaceae	MD3-55
sq3116	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	NS9_marine_group	NA
sq3117	Bacteria	Proteobacteria	Deltaproteobacteria	Oligoflexales	Oligoflexaceae	NA
sq3118	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Nitrincolaceae	Neptuniibacter
sq3119	Archaea	Thaumarchaeota	Nitrososphaeria	Nitrosopumilales	Nitrosopumilaceae	Candidatus_Nitrosopumilus
sq3120	Bacteria	Planctomycetes	Planctomycetacia	Pirellulales	Pirellulaceae	Pir4_lineage
sq3121	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium_1
sq3122	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	Clade_II	NA
sq3123	Bacteria	Marinimicrobia_(SAR406_clade)	NA	NA	NA	NA
sq3124	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	AEGEAN-169_marine_group	NA
sq3125	Bacteria	Proteobacteria	Gammaproteobacteria	Thiohalorhabdales	Thiohalorhabdaceae	NA
sq3126	Bacteria	Nitrospinae	Nitrospinia	Nitrospinales	Nitrospinaceae	Nitrospina
sq3127	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	Clade_II	NA
sq3128	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	AEGEAN-169_marine_group	NA
sq3129	Archaea	Euryarchaeota	Thermoplasmata	Marine_Group_II	NA	NA
sq3130	Bacteria	Proteobacteria	Gammaproteobacteria	Coxiellales	Coxiellaceae	Coxiella
sq3131	Bacteria	Proteobacteria	NA	NA	NA	NA
sq3132	Bacteria	Proteobacteria	Alphaproteobacteria	Puniceispirillales	SAR116_clade	NA
sq3133	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	NS9_marine_group	NA
sq3134	Bacteria	Planctomycetes	BD7-11	NA	NA	NA
sq3135	Bacteria	Planctomycetes	Pla3_lineage	NA	NA	NA
sq3136	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Ulvibacter
sq3137	Archaea	Thaumarchaeota	Nitrososphaeria	Nitrosopumilales	Nitrosopumilaceae	Candidatus_Nitrosopumilus
sq3138	Archaea	Thaumarchaeota	Nitrososphaeria	Nitrosopumilales	Nitrosopumilaceae	Candidatus_Nitrosopumilus
sq3139	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bacteriovoracaceae	NA
sq3140	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Pseudoalteromonas
sq3141	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Nitrincolaceae	NA
sq3142	Bacteria	Proteobacteria	Deltaproteobacteria	Bradymonadales	NA	NA
sq3143	Bacteria	Planctomycetes	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	NA
sq3144	Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales	Gimesiaceae	NA
sq3145	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bacteriovoracaceae	NA
sq3146	Archaea	Thaumarchaeota	Nitrososphaeria	Nitrosopumilales	Nitrosopumilaceae	NA
sq3147	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	Clade_II	NA
sq3148	Bacteria	Acidobacteria	Subgroup_6	NA	NA	NA
sq3149	Bacteria	Chloroflexi	Dehalococcoidia	SAR202_clade	NA	NA
sq3150	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Saccharospirillaceae	NA
sq3151	Bacteria	Proteobacteria	Gammaproteobacteria	Francisellales	Francisellaceae	Fangia
sq3152	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	Clade_I	NA
sq3153	Bacteria	Marinimicrobia_(SAR406_clade)	NA	NA	NA	NA
sq3154	Archaea	Nanoarchaeaeota	Woesearchaeia	NA	NA	NA
sq3155	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	NA	NA
sq3156	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bdellovibrionaceae	OM27_clade
sq3157	Bacteria	Marinimicrobia_(SAR406_clade)	NA	NA	NA	NA
sq3158	Bacteria	Proteobacteria	Deltaproteobacteria	Oligoflexales	Oligoflexaceae	NA
sq3159	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	NS9_marine_group	NA
sq3160	Bacteria	Marinimicrobia_(SAR406_clade)	NA	NA	NA	NA
sq3161	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Rubritaleaceae	Roseibacillus
sq3162	Bacteria	Marinimicrobia_(SAR406_clade)	NA	NA	NA	NA
sq3163	Archaea	Thaumarchaeota	Nitrososphaeria	Nitrosopumilales	Nitrosopumilaceae	Candidatus_Nitrosopelagicus
sq3164	Bacteria	Bacteroidetes	Bacteroidia	Cytophagales	NA	NA
sq3165	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	AB1	NA
sq3166	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	Clade_I	Clade_Ib
sq3167	Bacteria	Proteobacteria	Gammaproteobacteria	OM182_clade	NA	NA
sq3168	Bacteria	Actinobacteria	Actinobacteria	Propionibacteriales	Nocardioidaceae	Nocardioides
sq3169	Bacteria	Proteobacteria	Gammaproteobacteria	Francisellales	Francisellaceae	NA
sq3170	Bacteria	Planctomycetes	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	NA
sq3171	Bacteria	Marinimicrobia_(SAR406_clade)	NA	NA	NA	NA
sq3172	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Halieaceae	Halioglobus
sq3173	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Rubritaleaceae	Rubritalea
sq3174	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	Alteromonas
sq3175	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA
sq3176	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA
sq3177	Bacteria	Chloroflexi	Dehalococcoidia	SAR202_clade	NA	NA
sq3178	Bacteria	Marinimicrobia_(SAR406_clade)	NA	NA	NA	NA
sq3179	Bacteria	Acidobacteria	Subgroup_6	NA	NA	NA
sq3180	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	MWH-UniP1_aquatic_group
sq3181	Bacteria	Margulisbacteria	NA	NA	NA	NA
sq3182	Archaea	Thaumarchaeota	Nitrososphaeria	Nitrosopumilales	Nitrosopumilaceae	Candidatus_Nitrosopumilus
sq3183	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	Clade_II	NA
sq3184	Bacteria	Marinimicrobia_(SAR406_clade)	NA	NA	NA	NA
sq3185	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	Clade_II	NA
sq3186	Archaea	Nanoarchaeaeota	Woesearchaeia	NA	NA	NA
sq3187	Bacteria	Cyanobacteria	Oxyphotobacteria	NA	NA	NA
sq3188	Bacteria	Verrucomicrobia	Verrucomicrobiae	Opitutales	Puniceicoccaceae	MB11C04_marine_group
sq3189	Bacteria	Marinimicrobia_(SAR406_clade)	NA	NA	NA	NA
sq3190	Bacteria	Proteobacteria	Deltaproteobacteria	PB19	NA	NA
sq3191	Bacteria	Margulisbacteria	NA	NA	NA	NA
sq3192	Archaea	Thaumarchaeota	Nitrososphaeria	Nitrosopumilales	Nitrosopumilaceae	Candidatus_Nitrosopumilus
sq3193	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	Clade_I	NA
sq3194	Bacteria	Proteobacteria	Gammaproteobacteria	Thiotrichales	Thiotrichaceae	NA
sq3195	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bdellovibrionaceae	OM27_clade
sq3196	Bacteria	Proteobacteria	Deltaproteobacteria	NB1-j	NA	NA
sq3197	Archaea	Thaumarchaeota	Nitrososphaeria	Nitrosopumilales	Nitrosopumilaceae	NA
sq3198	Bacteria	Marinimicrobia_(SAR406_clade)	NA	NA	NA	NA
sq3199	Archaea	Thaumarchaeota	Nitrososphaeria	Nitrosopumilales	Nitrosopumilaceae	Candidatus_Nitrosopumilus
sq3200	Bacteria	Chloroflexi	Dehalococcoidia	SAR202_clade	NA	NA
sq3201	Bacteria	Proteobacteria	Gammaproteobacteria	Coxiellales	Coxiellaceae	Coxiella
sq3202	Bacteria	Proteobacteria	Deltaproteobacteria	Oligoflexales	Oligoflexaceae	NA
sq3203	Bacteria	Acidobacteria	Subgroup_6	NA	NA	NA
sq3204	Bacteria	Marinimicrobia_(SAR406_clade)	NA	NA	NA	NA
sq3205	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	Clade_II	NA
sq3206	Archaea	Thaumarchaeota	Nitrososphaeria	Nitrosopumilales	Nitrosopumilaceae	Candidatus_Nitrosopumilus
sq3207	Bacteria	Proteobacteria	Alphaproteobacteria	Sneathiellales	Sneathiellaceae	NA
sq3208	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas
sq3209	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Porticoccaceae	SAR92_clade
sq3210	Bacteria	Proteobacteria	NA	NA	NA	NA
sq3211	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bdellovibrionaceae	OM27_clade
sq3212	Bacteria	Proteobacteria	Deltaproteobacteria	PB19	NA	NA
sq3213	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	P3OB-42	NA
sq3214	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bdellovibrionaceae	OM27_clade
sq3215	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Rickettsiaceae	Candidatus_Megaira
sq3216	Bacteria	Marinimicrobia_(SAR406_clade)	NA	NA	NA	NA
sq3217	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Magnetospiraceae	NA
sq3218	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA
sq3219	Bacteria	Margulisbacteria	NA	NA	NA	NA
sq3220	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	NS9_marine_group	NA
sq3221	Bacteria	Proteobacteria	Gammaproteobacteria	KI89A_clade	NA	NA
sq3222	Bacteria	Verrucomicrobia	Verrucomicrobiae	Opitutales	Puniceicoccaceae	MB11C04_marine_group
sq3223	Bacteria	Nitrospinae	P9X2b3D02	NA	NA	NA
sq3224	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bdellovibrionaceae	OM27_clade
sq3225	Bacteria	Proteobacteria	Gammaproteobacteria	Coxiellales	Coxiellaceae	Coxiella
sq3226	Archaea	Nanoarchaeaeota	Woesearchaeia	NA	NA	NA
sq3227	Bacteria	Acidobacteria	Subgroup_6	NA	NA	NA
sq3228	Bacteria	Chloroflexi	Dehalococcoidia	SAR202_clade	NA	NA
sq3229	Bacteria	Marinimicrobia_(SAR406_clade)	NA	NA	NA	NA
sq3230	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	NA	NA
sq3231	Bacteria	Gemmatimonadetes	BD2-11_terrestrial_group	NA	NA	NA
sq3232	Bacteria	Marinimicrobia_(SAR406_clade)	NA	NA	NA	NA
sq3233	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	Clade_II	NA
sq3234	Bacteria	Bacteroidetes	Bacteroidia	Sphingobacteriales	Lentimicrobiaceae	NA
sq3235	Archaea	Thaumarchaeota	Nitrososphaeria	Nitrosopumilales	Nitrosopumilaceae	Candidatus_Nitrosopumilus
sq3236	Bacteria	Proteobacteria	NA	NA	NA	NA
sq3237	Bacteria	Proteobacteria	Gammaproteobacteria	Francisellales	Francisellaceae	Francisella
sq3238	Archaea	Thaumarchaeota	Nitrososphaeria	Nitrosopumilales	Nitrosopumilaceae	Candidatus_Nitrosopumilus
sq3239	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Formosa
sq3240	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Porticoccaceae	SAR92_clade
sq3241	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	Clade_I	Clade_Ia
sq3242	Bacteria	Marinimicrobia_(SAR406_clade)	NA	NA	NA	NA
sq3243	Bacteria	Proteobacteria	NA	NA	NA	NA
sq3244	Bacteria	Verrucomicrobia	Verrucomicrobiae	Arctic97B-4_marine_group	NA	NA
sq3245	Archaea	Thaumarchaeota	Nitrososphaeria	Nitrosopumilales	Nitrosopumilaceae	Candidatus_Nitrosopumilus
sq3246	Archaea	Thaumarchaeota	Nitrososphaeria	Nitrosopumilales	Nitrosopumilaceae	Candidatus_Nitrosopumilus
sq3247	Bacteria	Proteobacteria	Alphaproteobacteria	Parvibaculales	OCS116_clade	NA
sq3248	Bacteria	Verrucomicrobia	Verrucomicrobiae	Opitutales	Puniceicoccaceae	Cerasicoccus
sq3249	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Rubritaleaceae	Rubritalea
sq3250	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Magnetospiraceae	NA
sq3251	Bacteria	Bacteroidetes	Bacteroidia	Chitinophagales	NA	NA
