Kingdom	Phylum	Class	Order	Family	Genus
sq4428	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Pseudoalteromonas
sq4429	Bacteria	Proteobacteria	Gammaproteobacteria	Nitrosococcales	Methylophagaceae	NA
sq4430	Bacteria	Patescibacteria	Gracilibacteria	JGI_0000069-P22	NA	NA
sq4431	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA
sq4432	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA
sq4433	Bacteria	BRC1	NA	NA	NA	NA
sq4434	Bacteria	Chloroflexi	Dehalococcoidia	SAR202_clade	NA	NA
sq4435	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bdellovibrionaceae	OM27_clade
sq4436	Bacteria	Marinimicrobia_(SAR406_clade)	NA	NA	NA	NA
sq4437	Bacteria	PAUC34f	NA	NA	NA	NA
sq4438	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Aurantimonas
sq4439	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	NA	NA
sq4440	Bacteria	Margulisbacteria	NA	NA	NA	NA
sq4441	Bacteria	Chloroflexi	Anaerolineae	Anaerolineales	Anaerolineaceae	NA
sq4442	Bacteria	Proteobacteria	Gammaproteobacteria	Francisellales	Francisellaceae	NA
sq4443	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	P3OB-42	NA
sq4444	Bacteria	Marinimicrobia_(SAR406_clade)	NA	NA	NA	NA
sq4445	Bacteria	Margulisbacteria	NA	NA	NA	NA
sq4446	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Cryomorphaceae	NA
sq4447	Bacteria	Proteobacteria	Gammaproteobacteria	Coxiellales	Coxiellaceae	Coxiella
sq4448	Bacteria	Marinimicrobia_(SAR406_clade)	NA	NA	NA	NA
sq4449	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	Clade_I	Clade_Ib
sq4450	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Magnetospiraceae	NA
sq4451	Bacteria	PAUC34f	NA	NA	NA	NA
sq4452	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Rickettsiaceae	Rickettsia
sq4453	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Halieaceae	NA
sq4454	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	AEGEAN-169_marine_group	NA
sq4455	Bacteria	Chloroflexi	Dehalococcoidia	SAR202_clade	NA	NA
sq4456	Bacteria	Marinimicrobia_(SAR406_clade)	NA	NA	NA	NA
sq4457	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Magnetospiraceae	NA
sq4458	Bacteria	Proteobacteria	Gammaproteobacteria	UBA10353_marine_group	NA	NA
sq4459	Archaea	Nanoarchaeaeota	Woesearchaeia	NA	NA	NA
sq4460	Bacteria	Planctomycetes	Planctomycetacia	Pirellulales	Pirellulaceae	NA
sq4461	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Tateyamaria
sq4462	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	NA
sq4463	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	NA	NA
sq4464	Bacteria	Proteobacteria	Gammaproteobacteria	Steroidobacterales	Woeseiaceae	Woeseia
sq4465	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium_1
sq4466	Bacteria	Marinimicrobia_(SAR406_clade)	NA	NA	NA	NA
sq4467	Bacteria	Proteobacteria	Alphaproteobacteria	Kordiimonadales	NA	NA
sq4468	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Magnetospiraceae	NA
sq4469	Bacteria	Gemmatimonadetes	BD2-11_terrestrial_group	NA	NA	NA
sq4470	Bacteria	Marinimicrobia_(SAR406_clade)	NA	NA	NA	NA
sq4471	Bacteria	Bacteroidetes	Bacteroidia	Cytophagales	Cyclobacteriaceae	Marinoscillum
sq4472	Bacteria	Proteobacteria	Gammaproteobacteria	Ga0077536	NA	NA
sq4473	Bacteria	Proteobacteria	Alphaproteobacteria	Sneathiellales	Sneathiellaceae	NA
sq4474	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	Clade_II	NA
sq4475	Bacteria	Proteobacteria	Gammaproteobacteria	Ga0077536	NA	NA
sq4476	Bacteria	Chloroflexi	Anaerolineae	Anaerolineales	Anaerolineaceae	NA
sq4477	Bacteria	Gemmatimonadetes	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	NA
sq4478	Bacteria	PAUC34f	NA	NA	NA	NA
sq4479	Bacteria	Proteobacteria	Alphaproteobacteria	Sneathiellales	Sneathiellaceae	AT-s3-44
sq4480	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	P3OB-42	NA
sq4481	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	Clade_II	NA
sq4482	Bacteria	Marinimicrobia_(SAR406_clade)	NA	NA	NA	NA
sq4483	Bacteria	Gemmatimonadetes	PAUC43f_marine_benthic_group	NA	NA	NA
sq4484	Bacteria	Margulisbacteria	NA	NA	NA	NA
sq4485	Bacteria	Proteobacteria	NA	NA	NA	NA
sq4486	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	NA
sq4487	Bacteria	Proteobacteria	Gammaproteobacteria	SAR86_clade	NA	NA
sq4488	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Rickettsiaceae	NA
sq4489	Bacteria	Nitrospinae	Nitrospinia	Nitrospinales	Nitrospinaceae	Nitrospina
sq4490	Bacteria	Actinobacteria	Actinobacteria	PeM15	NA	NA
sq4491	Bacteria	Chlamydiae	Chlamydiae	Chlamydiales	NA	NA
sq4492	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA
sq4493	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Porticoccaceae	SAR92_clade
sq4494	Bacteria	Hydrogenedentes	Hydrogenedentia	Hydrogenedentiales	Hydrogenedensaceae	NA
sq4495	Archaea	Euryarchaeota	Thermoplasmata	Marine_Group_II	NA	NA
sq4496	Bacteria	Margulisbacteria	NA	NA	NA	NA
sq4497	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Nitrincolaceae	NA
sq4498	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavicella
sq4499	Bacteria	Margulisbacteria	NA	NA	NA	NA
sq4500	Bacteria	Margulisbacteria	NA	NA	NA	NA
sq4501	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bdellovibrionaceae	OM27_clade
sq4502	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	NS9_marine_group	NA
sq4503	Bacteria	Margulisbacteria	NA	NA	NA	NA
sq4504	Bacteria	Firmicutes	Bacilli	Lactobacillales	Leuconostocaceae	Weissella
sq4505	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA
sq4506	Bacteria	Nitrospinae	Nitrospinia	Nitrospinales	Nitrospinaceae	Nitrospina
sq4507	Bacteria	Proteobacteria	Gammaproteobacteria	Thiomicrospirales	Thioglobaceae	SUP05_cluster
sq4508	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Midichloriaceae	NA
sq4509	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	NS5_marine_group
sq4510	Bacteria	Proteobacteria	Gammaproteobacteria	Coxiellales	Coxiellaceae	Coxiella
sq4511	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Magnetospiraceae	NA
sq4512	Bacteria	Margulisbacteria	NA	NA	NA	NA
sq4513	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas
sq4514	Bacteria	Acidobacteria	Subgroup_21	NA	NA	NA
sq4515	Bacteria	Planctomycetes	NA	NA	NA	NA
sq4516	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Parvularculaceae	Parvularcula
sq4517	Bacteria	Bacteroidetes	Bacteroidia	Chitinophagales	Saprospiraceae	NA
sq4518	Bacteria	Proteobacteria	Gammaproteobacteria	Coxiellales	Coxiellaceae	Coxiella
sq4519	Bacteria	Acidobacteria	Subgroup_21	NA	NA	NA
sq4520	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Colwelliaceae	Colwellia
sq4521	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA
sq4522	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	NS9_marine_group	NA
sq4523	Bacteria	Proteobacteria	Gammaproteobacteria	Piscirickettsiales	Piscirickettsiaceae	Candidatus_Endoecteinascidia
sq4524	Bacteria	Acidobacteria	Subgroup_9	NA	NA	NA
sq4525	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bdellovibrionaceae	OM27_clade
sq4526	Bacteria	Marinimicrobia_(SAR406_clade)	NA	NA	NA	NA
sq4527	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Eel-36e1D6	NA
sq4528	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Leeuwenhoekiella
sq4529	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Magnetospiraceae	NA
sq4530	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA
sq4531	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Hahellaceae	Hahella
sq4532	Bacteria	Cyanobacteria	Oxyphotobacteria	NA	NA	NA
sq4533	Bacteria	Bacteroidetes	Bacteroidia	Chitinophagales	Saprospiraceae	NA
sq4534	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Variovorax
sq4535	Bacteria	Proteobacteria	Gammaproteobacteria	Francisellales	Francisellaceae	NA
sq4536	Bacteria	Epsilonbacteraeota	Campylobacteria	Campylobacterales	Arcobacteraceae	Arcobacter
sq4537	Bacteria	Marinimicrobia_(SAR406_clade)	NA	NA	NA	NA
sq4538	Bacteria	Acidobacteria	Subgroup_26	NA	NA	NA
sq4539	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Legionellaceae	NA
sq4540	Bacteria	Marinimicrobia_(SAR406_clade)	NA	NA	NA	NA
sq4541	Bacteria	Gemmatimonadetes	BD2-11_terrestrial_group	NA	NA	NA
sq4542	Bacteria	Margulisbacteria	NA	NA	NA	NA
sq4543	Bacteria	Chloroflexi	Dehalococcoidia	SAR202_clade	NA	NA
sq4544	Bacteria	Marinimicrobia_(SAR406_clade)	NA	NA	NA	NA
sq4545	Bacteria	Proteobacteria	Alphaproteobacteria	Sneathiellales	Sneathiellaceae	AT-s3-44
sq4546	Bacteria	Planctomycetes	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	JL-ETNP-F27
sq4547	Bacteria	Chloroflexi	Dehalococcoidia	SAR202_clade	NA	NA
sq4548	Bacteria	Chloroflexi	Dehalococcoidia	SAR202_clade	NA	NA
sq4549	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Olleya
sq4550	Bacteria	Proteobacteria	Gammaproteobacteria	Francisellales	Francisellaceae	NA
sq4551	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bacteriovoracaceae	Peredibacter
sq4552	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bdellovibrionaceae	OM27_clade
sq4553	Bacteria	Patescibacteria	Gracilibacteria	Candidatus_Peregrinibacteria	NA	NA
sq4554	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bdellovibrionaceae	OM27_clade
sq4555	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bdellovibrionaceae	OM27_clade
sq4556	Bacteria	Margulisbacteria	NA	NA	NA	NA
sq4557	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Blfdi19	NA
sq4558	Bacteria	Planctomycetes	OM190	NA	NA	NA
sq4559	Bacteria	Proteobacteria	Gammaproteobacteria	Francisellales	Francisellaceae	NA
sq4560	Bacteria	Margulisbacteria	NA	NA	NA	NA
sq4561	Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales	NA	NA
sq4562	Bacteria	Margulisbacteria	NA	NA	NA	NA
sq4563	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Rubritaleaceae	Roseibacillus
sq4564	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bdellovibrionaceae	OM27_clade
sq4565	Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales	Gimesiaceae	Gimesia
sq4566	Bacteria	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria_Incertae_Sedis	Unknown_Family	Marinicella
sq4567	Bacteria	Chloroflexi	Dehalococcoidia	SAR202_clade	NA	NA
sq4568	Bacteria	Margulisbacteria	NA	NA	NA	NA
sq4569	Bacteria	Proteobacteria	Gammaproteobacteria	Methylococcales	Methylomonaceae	Marine_Methylotrophic_Group_2
sq4570	Bacteria	Dependentiae	Babeliae	Babeliales	UBA12409	NA
sq4571	Bacteria	PAUC34f	NA	NA	NA	NA
sq4572	Bacteria	Margulisbacteria	NA	NA	NA	NA
sq4573	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	NA	NA
sq4574	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	AB1	NA
sq4575	Archaea	Thaumarchaeota	Nitrososphaeria	Nitrosopumilales	Nitrosopumilaceae	Candidatus_Nitrosopelagicus
sq4576	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Dokdonia
sq4577	Bacteria	Proteobacteria	Gammaproteobacteria	Coxiellales	Coxiellaceae	Coxiella
sq4578	Bacteria	Proteobacteria	Gammaproteobacteria	Coxiellales	Coxiellaceae	Coxiella
sq4579	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bacteriovoracaceae	NA
sq4580	Bacteria	Acidobacteria	Subgroup_22	NA	NA	NA
sq4581	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA
sq4582	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	NA
sq4583	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bdellovibrionaceae	OM27_clade
sq4584	Archaea	Nanoarchaeaeota	Woesearchaeia	NA	NA	NA
sq4585	Bacteria	Proteobacteria	Deltaproteobacteria	NA	NA	NA
sq4586	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bdellovibrionaceae	OM27_clade
sq4587	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	Clade_II	NA
sq4588	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA
sq4589	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Nannocystaceae	NA
sq4590	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	NS9_marine_group	NA
sq4591	Bacteria	Proteobacteria	Deltaproteobacteria	PB19	NA	NA
sq4592	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Pseudozobellia
sq4593	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	NA
sq4594	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Cryomorphaceae	NA
sq4595	Bacteria	Chloroflexi	Dehalococcoidia	NA	NA	NA
sq4596	Bacteria	Proteobacteria	Deltaproteobacteria	Oligoflexales	Oligoflexaceae	NA
sq4597	Bacteria	Proteobacteria	Gammaproteobacteria	Francisellales	Francisellaceae	NA
sq4598	Bacteria	Gemmatimonadetes	BD2-11_terrestrial_group	NA	NA	NA
sq4599	Bacteria	Proteobacteria	Gammaproteobacteria	Nitrosococcales	Nitrosococcaceae	Cm1-21
sq4600	Bacteria	Verrucomicrobia	Verrucomicrobiae	Opitutales	Puniceicoccaceae	Lentimonas
sq4601	Bacteria	Chloroflexi	Dehalococcoidia	SAR202_clade	NA	NA
sq4602	Bacteria	Proteobacteria	Alphaproteobacteria	Kordiimonadales	NA	NA
sq4603	Bacteria	Proteobacteria	Deltaproteobacteria	PB19	NA	NA
sq4604	Bacteria	Proteobacteria	Deltaproteobacteria	PB19	NA	NA
sq4605	Bacteria	Planctomycetes	Planctomycetacia	Pirellulales	Pirellulaceae	Blastopirellula
sq4606	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Pacificibacter
sq4607	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	NA
sq4608	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	NA
sq4609	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Midichloriaceae	MD3-55
sq4610	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	Clade_I	Clade_Ia
sq4611	Bacteria	Proteobacteria	Alphaproteobacteria	Puniceispirillales	SAR116_clade	Candidatus_Puniceispirillum
sq4612	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio
sq4613	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Ulvibacter
sq4614	Bacteria	Bacteroidetes	Bacteroidia	Chitinophagales	Saprospiraceae	NA
sq4615	Bacteria	Nitrospinae	Nitrospinia	Nitrospinales	Nitrospinaceae	Nitrospina
sq4616	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Paracoccus
sq4617	Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales	NA	NA
sq4618	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA
sq4619	Bacteria	Acidobacteria	Subgroup_26	NA	NA	NA
sq4620	Bacteria	Marinimicrobia_(SAR406_clade)	NA	NA	NA	NA
sq4621	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Magnetospiraceae	NA
sq4622	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	Clade_II	NA
sq4623	Bacteria	Chloroflexi	Dehalococcoidia	SAR202_clade	NA	NA
sq4624	Bacteria	Deinococcus-Thermus	Deinococci	Deinococcales	Trueperaceae	Truepera
sq4625	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	AEGEAN-169_marine_group	NA
sq4626	Archaea	Euryarchaeota	Thermoplasmata	Marine_Group_II	NA	NA
sq4627	Bacteria	Firmicutes	Bacilli	Lactobacillales	Leuconostocaceae	Weissella
sq4628	Bacteria	Proteobacteria	Gammaproteobacteria	Coxiellales	Coxiellaceae	Coxiella
sq4629	Bacteria	Nitrospinae	Nitrospinia	Nitrospinales	Nitrospinaceae	Nitrospina
sq4630	Bacteria	Proteobacteria	NA	NA	NA	NA
sq4631	Bacteria	Proteobacteria	Gammaproteobacteria	SAR86_clade	NA	NA
sq4632	Bacteria	Proteobacteria	Gammaproteobacteria	UBA10353_marine_group	NA	NA
sq4633	Bacteria	Acidobacteria	Subgroup_6	NA	NA	NA
sq4634	Bacteria	Proteobacteria	Deltaproteobacteria	PB19	NA	NA
sq4635	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	P3OB-42	NA
sq4636	Bacteria	Chloroflexi	Anaerolineae	Anaerolineales	Anaerolineaceae	NA
sq4637	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	P3OB-42	NA
sq4638	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA
sq4639	Bacteria	Marinimicrobia_(SAR406_clade)	NA	NA	NA	NA
sq4640	Bacteria	BRC1	NA	NA	NA	NA
sq4641	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bdellovibrionaceae	OM27_clade
sq4642	Bacteria	Acidobacteria	Subgroup_15	NA	NA	NA
sq4643	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA
sq4644	Bacteria	Chloroflexi	Dehalococcoidia	SAR202_clade	NA	NA
sq4645	Bacteria	Proteobacteria	Gammaproteobacteria	Francisellales	Francisellaceae	NA
sq4646	Bacteria	Verrucomicrobia	Verrucomicrobiae	Opitutales	NA	NA
sq4647	Bacteria	Chloroflexi	Dehalococcoidia	SAR202_clade	NA	NA
sq4648	Bacteria	Chloroflexi	Dehalococcoidia	SAR202_clade	NA	NA
sq4649	Bacteria	Planctomycetes	Phycisphaerae	MSBL9	SM23-30	NA
sq4650	Bacteria	Proteobacteria	Gammaproteobacteria	Coxiellales	Coxiellaceae	Coxiella
sq4651	Bacteria	Bacteroidetes	Rhodothermia	Rhodothermales	Rhodothermaceae	NA
sq4652	Bacteria	Proteobacteria	Gammaproteobacteria	AT-s2-59	NA	NA
sq4653	Bacteria	Planctomycetes	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	CL500-3
sq4654	Bacteria	Proteobacteria	Gammaproteobacteria	Coxiellales	Coxiellaceae	Coxiella
sq4655	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Spongiibacteraceae	Dasania
sq4656	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Rubritaleaceae	NA
sq4657	Bacteria	Acidobacteria	Subgroup_6	NA	NA	NA
sq4658	Bacteria	Gemmatimonadetes	BD2-11_terrestrial_group	NA	NA	NA
sq4659	Bacteria	Proteobacteria	Gammaproteobacteria	Francisellales	Francisellaceae	NA
sq4660	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Subsaxibacter
sq4661	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Alkalibacterium
sq4662	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Lentilitoribacter
sq4663	Bacteria	Proteobacteria	Gammaproteobacteria	Steroidobacterales	Woeseiaceae	Woeseia
sq4664	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Terasakiellaceae	NA
sq4665	Bacteria	Proteobacteria	Gammaproteobacteria	KI89A_clade	NA	NA
sq4666	Bacteria	Chloroflexi	Dehalococcoidia	SAR202_clade	NA	NA
sq4667	Bacteria	Chloroflexi	Dehalococcoidia	SAR202_clade	NA	NA
sq4668	Bacteria	Proteobacteria	NA	NA	NA	NA
sq4669	Bacteria	Planctomycetes	Planctomycetacia	Pirellulales	Pirellulaceae	Pir4_lineage
sq4670	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA
sq4671	Bacteria	Proteobacteria	Gammaproteobacteria	Piscirickettsiales	Piscirickettsiaceae	Candidatus_Endoecteinascidia
sq4672	Bacteria	Nitrospinae	Nitrospinia	Nitrospinales	Nitrospinaceae	Nitrospina
sq4673	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA
sq4674	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Cryomorphaceae	NA
sq4675	Bacteria	Planctomycetes	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	NA
sq4676	Archaea	Euryarchaeota	Thermoplasmata	Marine_Group_III	NA	NA
sq4677	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Marinifilaceae	Marinifilum
sq4678	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	NS5_marine_group
sq4679	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	NA	NA
sq4680	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Halieaceae	OM60(NOR5)_clade
sq4681	Bacteria	Proteobacteria	Gammaproteobacteria	OM182_clade	NA	NA
sq4682	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Spongiibacteraceae	BD1-7_clade
sq4683	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Blastomonas
sq4684	Archaea	Nanoarchaeaeota	Woesearchaeia	NA	NA	NA
sq4685	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	NS9_marine_group	NA
sq4686	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	NS9_marine_group	NA
sq4687	Bacteria	Marinimicrobia_(SAR406_clade)	NA	NA	NA	NA
sq4688	Bacteria	Proteobacteria	Gammaproteobacteria	UBA10353_marine_group	NA	NA
sq4689	Bacteria	Proteobacteria	Deltaproteobacteria	Oligoflexales	Oligoflexaceae	NA
sq4690	Bacteria	Marinimicrobia_(SAR406_clade)	NA	NA	NA	NA
sq4691	Bacteria	Chloroflexi	Dehalococcoidia	SAR202_clade	NA	NA
sq4692	Bacteria	Bacteroidetes	Bacteroidia	NA	NA	NA
sq4693	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	NA	NA
sq4694	Bacteria	Cyanobacteria	Oxyphotobacteria	NA	NA	NA
sq4695	Bacteria	Proteobacteria	Gammaproteobacteria	Francisellales	Francisellaceae	NA
sq4696	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Midichloriaceae	NA
sq4697	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Rubritaleaceae	Haloferula
sq4698	Bacteria	Proteobacteria	Gammaproteobacteria	Steroidobacterales	Woeseiaceae	Woeseia
sq4699	Bacteria	Proteobacteria	Gammaproteobacteria	Steroidobacterales	Woeseiaceae	Woeseia
sq4700	Bacteria	Proteobacteria	Gammaproteobacteria	SAR86_clade	NA	NA
sq4701	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	Clade_II	NA
sq4702	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Magnetospiraceae	NA
sq4703	Bacteria	Proteobacteria	Gammaproteobacteria	SAR86_clade	NA	NA
sq4704	Archaea	Euryarchaeota	Thermoplasmata	Marine_Group_II	NA	NA
sq4705	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Blfdi19	NA
sq4706	Bacteria	Dadabacteria	Dadabacteriia	Dadabacteriales	NA	NA
sq4707	Bacteria	Margulisbacteria	NA	NA	NA	NA
sq4708	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Peptoclostridium
sq4709	Bacteria	Proteobacteria	Deltaproteobacteria	Oligoflexales	0319-6G20	NA
sq4710	Bacteria	Proteobacteria	Gammaproteobacteria	AT-s2-59	NA	NA
sq4711	Bacteria	Proteobacteria	Gammaproteobacteria	UBA10353_marine_group	NA	NA
sq4712	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	NS9_marine_group	NA
sq4713	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	P3OB-42	NA
sq4714	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	Clade_II	NA
sq4715	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Rubritaleaceae	Luteolibacter
sq4716	Bacteria	Proteobacteria	Gammaproteobacteria	Francisellales	Francisellaceae	Fangia
sq4717	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Cryomorphaceae	NA
sq4718	Bacteria	Proteobacteria	Gammaproteobacteria	Francisellales	Francisellaceae	NA
sq4719	Bacteria	Margulisbacteria	NA	NA	NA	NA
sq4720	Archaea	Thaumarchaeota	Nitrososphaeria	Nitrosopumilales	Nitrosopumilaceae	Candidatus_Nitrosopumilus
sq4721	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Pseudoalteromonas
sq4722	Bacteria	Proteobacteria	Deltaproteobacteria	Syntrophobacterales	Syntrophobacteraceae	NA
sq4723	Bacteria	Marinimicrobia_(SAR406_clade)	NA	NA	NA	NA
